product_slug,sku,name,Categories,categories_slug,category_slug,Brand,brand_slug_origenal,Image URL,Attributes_origenal,attributes,Price,Regular Price,Sale Price,type,images,variant,description,short_description,stock,brand_slug
wrap-around-visitors-composite-polycarbonate-en-1662002-amber-hdl-anti-scratch-dromex,DV-1A,"WRAP AROUND (VISITORS) COMPOSITE POLYCARBONATE - EN 166:2002 AMBER HDL, ANTI SCRATCH Dromex","Eye Protection, Safety Wear &amp; Equipment","eye-protection, safety-wear-equipment",eye-protection,Dromex,dromex,,['Colour: Amber'],"{""Colour"": ""Amber""}",11,11,,0,,0,,,0,dromex
ace-leather-welders-apron-60-x-120cm-one-piece-dromex,ACE-ONE-60x120,"ACE Leather welders apron, 60 x 120cm, ONE PIECE Dromex","Protective Wear, Workwear &amp; PPE","protective-wear, workwear-ppe",protective-wear,Dromex,dromex,,['Colour: White'],"{""Colour"": ""White""}",135,135,,0,,0,,,0,dromex
ace-leather-welders-apron-60-x-90cm-one-piece-dromex,ACE-ONE-60x90,"ACE Leather welders apron ,60 x 90cm, ONE PIECE Dromex","Protective Wear, Workwear &amp; PPE","protective-wear, workwear-ppe",protective-wear,Dromex,dromex,,['Colour: White'],"{""Colour"": ""White""}",109,109,,0,,0,,,0,dromex
leather-overgloves-size-lxl-dromex,DG-OV-LXL,"Leather overgloves, Size L/XL DROMEX","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,"['Size: L', 'XL\nColour: Yellow']","{""Size"": ""L"", ""Colour"": ""Yellow""}",279,279,,0,,1,,,0,dromex
leather-overgloves-size-lxl-dromex,DG-OV-LXL-2,"Leather overgloves, Size L/XL DROMEX","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,"['Size: L', 'XL\nColour: Yellow']","{""Size"": ""XL"", ""Colour"": ""Yellow""}",279,279,,0,,2,,,0,dromex
standard-pvc-elbow-35cm-dromex,GPVC/35,"Standard PVC, Elbow 35cm  Dromex","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,['Colour: Red'],"{""Colour"": ""Red""}",16,16,,0,,0,,,0,dromex
standard-pvc-open-cuff-wrist-length-dromex,GPVC/27,"Standard PVC, Open Cuff Wrist Length Dromex","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,['Colour: Red'],"{""Colour"": ""Red""}",14,14,,0,,0,,,0,dromex
green-textured-pvc-elbow-40cm-dromex,GPVC/40/HG,"Green Textured PVC, Elbow 40cm Dromex","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,['Colour: Green'],"{""Colour"": ""Green""}",25,25,,0,,0,,,0,dromex
cronus-redgreen-pvc-gloves-reinforced-elbow-dromex,CRONUS/RGE,"CRONUS RED/GREEN PVC gloves, reinforced, elbow Dromex","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,['Colour: Red/Green'],"{""Colour"": ""Red/Green""}",25,25,,0,,0,,,0,dromex
brown-rough-pvc-gloves-35cm-elbow-dromex,XTRA/35,"Brown rough PVC gloves, 35cm elbow Dromex","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,['Colour: Brown'],"{""Colour"": ""Brown""}",33,33,,0,,0,,,0,dromex
brown-rough-pvc-gloves-27cm-open-cuff-dromex,XTRA/27,"Brown rough PVC gloves, 27cm open cuff Dromex","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,['Colour: Brown'],"{""Colour"": ""Brown""}",28,28,,0,,0,,,0,dromex
superior-green-lined-leather-welding-gloves-welted-dromex-fully-welted-shoulder-length-dromex,WELD-16GR,"Superior Green Lined Leather Welding Gloves - Welted DROMEX fully welted, Shoulder length Dromex","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,['Colour: Green'],"{""Colour"": ""Green""}",129,129,,0,,0,,,0,dromex
superior-green-lined-leather-welding-gloves-welted-dromex-fully-welted-elbow-length-dromex,WELD-6GR,"Superior Green Lined Leather Welding Gloves - Welted  DROMEX fully welted, Elbow length Dromex","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,['Colour: Green'],"{""Colour"": ""Green""}",58,58,,0,,0,,,0,dromex
chrome-leather-double-palm-coated-dromex-elbow-length-dromex,WELD/6,"Chrome Leather Double Palm Coated DROMEX, Elbow length Dromex","Gloves, Workwear &amp; PPE","gloves, workwear-ppe",gloves,Dromex,dromex,,['Colour: Chrome'],"{""Colour"": ""Chrome""}",39,39,,0,,0,,,0,dromex
t-shirting-rags-5kg,S002,T-SHIRTING RAGS 5KG,"Automotive, Cleaning &amp; Equipment, Cloths &amp; Wipes, Rags","automotive-2, cleaning-equipment, cleaning-equipment-cloths-wipes, automotive-rags",automotive-2,Industrial Cleaning,industrial-cleaning,,['5kg'],"{""Size"": ""5kg""}",140,140,,0,,0,,,0,industrial-cleaning
dust-bin-60-red-blue-green-lid,DB-0060-RBG-HW-B,"DUST BIN 60 ℓ - RED, BLUE & GREEN LID","Bins, Hospitality, Household, Storage &amp; Bins, Storage &amp; Bins, Storage &amp; Bins","storage-bins-bins, hospitality, household-2, hospitality-storage-bins, household-storage-bins-household-2, storage-bins",storage-bins-bins,Pride,pride,,"['60l. RED', 'BLUE & GREEN']","{""Size"": ""60l"", ""Colour"": ""RED""}",345,345,,0,,1,,,0,pride
dust-bin-60-red-blue-green-lid,DB-0060-RBG-HW-B-2,"DUST BIN 60 ℓ - RED, BLUE & GREEN LID","Bins, Hospitality, Household, Storage &amp; Bins, Storage &amp; Bins, Storage &amp; Bins","storage-bins-bins, hospitality, household-2, hospitality-storage-bins, household-storage-bins-household-2, storage-bins",storage-bins-bins,Pride,pride,,"['60l. RED', 'BLUE & GREEN']","{""Attribute"": ""BLUE & GREEN"", ""Size"": ""60l. RED""}",345,345,,0,,2,,,0,pride
dust-bin-60-black,DB-0060-BK-OD-B,DUST BIN 60 ℓ - BLACK,"Bins, Hospitality, Household, Storage &amp; Bins, Storage &amp; Bins, Storage &amp; Bins","storage-bins-bins, hospitality, household-2, hospitality-storage-bins, household-storage-bins-household-2, storage-bins",storage-bins-bins,Pride,pride,,['60l. Black'],"{""Size"": ""60l"", ""Colour"": ""Black""}",115,115,,0,,0,,,0,pride
mob-cap-premium-plus-24-15gsm-100,MOB-CAP-24PLUS,"Mob Cap Premium Plus 24"" 15gsm - 100","Disposables, Disposables, Hospitality, Medical, Medical, Medical, Medical, PPE, PPE, PPE, PPE","disposables, disposables-2, hospitality, medical-ppe-2, medical, disposable-medical, medical-medical, ppe, hospitality-ppe, disposables-ppe, ppe-medical-2",disposables,Hygiene Protection,hygiene-protection,,['Size:'],"{""Size"": """"}",49,49,,0,,0,,,0,hygiene-protection
pioneerlime-reflective-vest-with-zip-id-pouch,V023Y,PIONEER®LIME REFLECTIVE VEST WITH ZIP & ID POUCH,"Protective Wear, Workwear &amp; PPE","protective-wear, workwear-ppe",protective-wear,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/V023Y-1.jpg,['Colour:'],"{""Colour"": """"}",55,55,,0,/02/V023Y-1.jpg,0,,,0,pioneer
aero-lite,JS001,AERO LITE,"PPE, Workwear, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-2, workwear, workwear-ppe",ppe,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/Picsart_25-10-19_18-42-56-948_1200x.webp,['Colour:'],"{""Colour"": """"}",550,550,,0,/02/Picsart_25-10-19_18-42-56-948_1200x.webp,0,,,0,everest-safety
stealth-softshell,JS002,STEALTH SOFTSHELL,"PPE, Workwear, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-2, workwear, workwear-ppe",ppe,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/JS002.webp,['Colour:'],"{""Colour"": """"}",590,590,,0,/02/JS002.webp,0,,,0,everest-safety
pull-over,JS006,PULL OVER,"PPE, Workwear, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-2, workwear, workwear-ppe",ppe,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/JS006.jpg,['Colour:'],"{""Colour"": """"}",480,480,,0,/02/JS006.jpg,0,,,0,everest-safety
apex-shield,JS005,APEX SHIELD,"PPE, PPE, PPE, Safety &amp; Equipment, Safety Accessories, Safety Equipment, Safety Wear &amp; Equipment, Workwear &amp; PPE","workwear-ppe-ppe, ppe, ppe-ppe, ppe-safety-equipment, safety-accessories, safety-equipment-workwear-ppe, safety-wear-equipment, workwear-ppe",workwear-ppe-ppe,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/JS005.webp,['Colour:'],"{""Colour"": """"}",1690,1690,,0,/02/JS005.webp,0,,,0,everest-safety
everest-summit-safety-mountain-trek-steel-toe-boot,JS004,Everest Summit Safety MOUNTAIN TREK Steel Toe Boot,"Boots, PPE, PPE, Workwear, Workwear &amp; PPE","boots, ppe, ppe-ppe, workwear-ppe-2, workwear-ppe",boots,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/EverestMountainTrek.webp,['Colour:'],"{""Colour"": """"}",690,690,,0,/02/EverestMountainTrek.webp,0,,,0,everest-safety
urban-trek,JS003,URBAN TREK,"Boots, PPE, PPE, Workwear, Workwear &amp; PPE","boots, ppe, ppe-ppe, workwear-ppe-2, workwear-ppe",boots,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/clearance-14.jpg,['Colour:'],"{""Colour"": """"}",550,550,,0,/02/clearance-14.jpg,0,,,0,everest-safety
golf-shirts-100-cotton,GF002,GOLF SHIRTS 100% COTTON,"PPE, Workwear, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-2, workwear, workwear-ppe",ppe,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/GF002.webp,['Colour:'],"{""Colour"": """"}",310,310,,0,/02/GF002.webp,0,,,0,everest-safety
golf-shirts-100-polyester,GF001,GOLF SHIRTS 100% POLYESTER,"PPE, Workwear, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-2, workwear, workwear-ppe",ppe,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/GF001.jpg,['Colour:'],"{""Colour"": """"}",200,200,,0,/02/GF001.jpg,0,,,0,everest-safety
heavy-duty-t-shirts-100-cotton-310g-oversized-cut,TS002,HEAVY DUTY T-SHIRTS 100% COTTON 310G OVERSIZED CUT,"PPE, Workwear, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-2, workwear, workwear-ppe",ppe,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/TS002.webp,['Colour:'],"{""Colour"": """"}",370,370,,0,/02/TS002.webp,0,,,0,everest-safety
classic-t-shirts-100-cotton-230g,TS001,CLASSIC T-SHIRTS 100% COTTON 230G,"PPE, Workwear, Workwear, Workwear &amp; PPE","ppe, workwear-ppe-2, workwear, workwear-ppe",ppe,Everest Safety,everest-safety,https://uvhholdings.co.za/wp-content/uploads/2026/02/TS001.webp,['Colour: Red'],"{""Colour"": ""Red""}",180,180,,0,/02/TS001.webp,0,,,0,everest-safety
12v-revolving-light,L002,12V REVOLVING LIGHT,Roadworks and safety,roadworks-and-safety,roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/L002.webp,['Colour:'],"{""Colour"": """"}",213,213,,0,/02/L002.webp,0,,,0,pioneer
3-piece-foldable-buggy-whip-cw-sleeve-and-flag,BW03,3 PIECE FOLDABLE BUGGY WHIP C/W SLEEVE AND FLAG,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/BW03.png,['Colour: Red'],"{""Colour"": ""Red""}",351,351,,0,/02/BW03.png,0,,,0,pioneer
2-piece-foldable-buggy-whip-cw-sleeve-and-flag,BW02,2 PIECE FOLDABLE BUGGY WHIP C/W SLEEVE AND FLAG,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/BW02.png,['Colour: Red'],"{""Colour"": ""Red""}",273,273,,0,/02/BW02.png,0,,,0,pioneer
1-piece-complete-buggy-whip-cw-sleeve-and-flag,BW01,1 PIECE COMPLETE BUGGY WHIP C/W SLEEVE AND FLAG,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/BW01.jpg,['Colour: Red'],"{""Colour"": ""Red""}",231,231,,0,/02/BW01.jpg,0,,,0,pioneer
emergency-warning-triangle-plastic,EP014,EMERGENCY WARNING TRIANGLE - PLASTIC,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/EP014.jpg,['Colour: Red'],"{""Colour"": ""Red""}",116,116,,0,/02/EP014.jpg,0,,,0,pioneer
emergency-warning-triangle-steel,EP013,EMERGENCY WARNING TRIANGLE - STEEL,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/EP013.jpg,['Colour: Red'],"{""Colour"": ""Red""}",63,63,,0,/02/EP013.jpg,0,,,0,pioneer
traffic-cone-soft-pvc-lime-with-black-rubber-base,TC700-P-LIME,TRAFFIC CONE SOFT PVC LIME WITH BLACK RUBBER BASE,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC750-E.jpg,['Colour: Lime'],"{""Colour"": ""Lime""}",290,290,,0,/02/TC750-E.jpg,0,,,0,pioneer
traffic-cone-soft-pvc-lime,TC450-P-LIME,TRAFFIC CONE SOFT PVC LIME,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC700-P.png,['Colour: Lime'],"{""Colour"": ""Lime""}",175,175,,0,/02/TC700-P.png,0,,,0,pioneer
foldaway-type-traffic-cone-with-reflective-tape,TC-750,FOLDAWAY TYPE TRAFFIC CONE WITH REFLECTIVE TAPE,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC900-P.webp,['Colour: Orange'],"{""Colour"": ""Orange""}",328,328,,0,/02/TC900-P.webp,0,,,0,pioneer
foldaway-type-traffic-cone-with-reflective-tape,TC-400,FOLDAWAY TYPE TRAFFIC CONE WITH REFLECTIVE TAPE,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC450-P-LIME.webp,['Colour: Orange'],"{""Colour"": ""Orange""}",123,123,,0,/02/TC450-P-LIME.webp,0,,,0,pioneer
traffic-plastic-post-with-rubber-base-11m-new,TC001,TRAFFIC PLASTIC POST WITH RUBBER BASE 1.1M NEW,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC001.jpg,['Colour: Red'],"{""Colour"": ""Red""}",365,365,,0,/02/TC001.jpg,0,,,0,pioneer
mining-cone-order-per-request-confirm-lead-time-first,TC1800-P,"MINING CONE (ORDER PER REQUEST, CONFIRM LEAD TIME FIRST)","Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC-400.jpg,['Colour: Red'],"{""Colour"": ""Red""}",1180,1180,,0,/02/TC-400.jpg,0,,,0,pioneer
orange-soft-pvc-traffic-cone-with-reflective-tape,TC900-P,ORANGE SOFT PVC TRAFFIC CONE WITH REFLECTIVE TAPE,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC1800-P.jpg,['Colour: Orange'],"{""Colour"": ""Orange""}",294,294,,0,/02/TC1800-P.jpg,0,,,0,pioneer
orange-soft-pvc-traffic-cone-with-reflective-tape,TC700-P,ORANGE SOFT PVC TRAFFIC CONE WITH REFLECTIVE TAPE,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC-750.jpg,['Colour: Orange'],"{""Colour"": ""Orange""}",224,224,,0,/02/TC-750.jpg,0,,,0,pioneer
orange-soft-pvc-traffic-cone-with-reflective-tape,TC450-P,ORANGE SOFT PVC TRAFFIC CONE WITH REFLECTIVE TAPE,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC500-E.jpg,['Colour: Orange'],"{""Colour"": ""Orange""}",132,132,,0,/02/TC500-E.jpg,0,,,0,pioneer
orange-soft-pvc-traffic-cone-with-reflective-tape,TC300-P,ORANGE SOFT PVC TRAFFIC CONE WITH REFLECTIVE TAPE,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC450-P.webp,['Colour: Orange'],"{""Colour"": ""Orange""}",92,92,,0,/02/TC450-P.webp,0,,,0,pioneer
red-traffic-cone-with-black-rubber-base,TC1000-E,RED TRAFFIC CONE WITH BLACK RUBBER BASE,"Signals, Traffic Safety","roadworks-signals, roadworks-traffic-safety",roadworks-signals,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC300-P.png,['Colour: Red'],"{""Colour"": ""Red""}",262,262,,0,/02/TC300-P.png,0,,,0,pioneer
red-traffic-cone-with-black-rubber-base,TC750-E,RED TRAFFIC CONE WITH BLACK RUBBER BASE,"Signals, Traffic Safety","roadworks-signals, roadworks-traffic-safety",roadworks-signals,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC1000-E.jpg,['Colour: Red'],"{""Colour"": ""Red""}",172,172,,0,/02/TC1000-E.jpg,0,,,0,pioneer
red-traffic-cone-with-black-rubber-base,TC500-E,RED TRAFFIC CONE WITH BLACK RUBBER BASE,"Signals, Traffic Safety","roadworks-signals, roadworks-traffic-safety",roadworks-signals,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/TC700-P-LIME.png,['Colour: Red'],"{""Colour"": ""Red""}",104,104,,0,/02/TC700-P-LIME.png,0,,,0,pioneer
reflective-tape-yellow-5m-pack,EP033,REFLECTIVE TAPE YELLOW 5M PACK,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/EP033.jpg,['Colour: Yellow'],"{""Colour"": ""Yellow""}",119,119,,0,/02/EP033.jpg,0,,,0,pioneer
reflective-tape-for-truck-white-50mroll,EP032,REFLECTIVE TAPE FOR TRUCK WHITE   50M/ROLL,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/EP032.jpg,['Colour: White'],"{""Colour"": ""White""}",902,902,,0,/02/EP032.jpg,0,,,0,pioneer
reflective-tape-for-truck-yellow-50mroll,EP031,REFLECTIVE TAPE FOR TRUCK YELLOW   50M/ROLL,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/EP031.jpg,['Colour: Yellow'],"{""Colour"": ""Yellow""}",902,902,,0,/02/EP031.jpg,0,,,0,pioneer
reflective-tape-for-truck-red-50mroll,EP030,REFLECTIVE TAPE FOR TRUCK RED   50M/ROLL,"Roadworks and safety, Signals","roadworks-and-safety, roadworks-signals",roadworks-and-safety,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/EP030.jpg,['Colour: Red'],"{""Colour"": ""Red""}",902,902,,0,/02/EP030.jpg,0,,,0,pioneer
yellow-black-barrier-tape-500mroll,BT500-YB,YELLOW & BLACK BARRIER TAPE - 500M/ROLL,"Barriers, Roadworks and safety, Traffic Safety","roadworks-barriers, roadworks-and-safety, roadworks-traffic-safety",roadworks-barriers,Pioneer,pioneer,,['Colour: Yellow/Black'],"{""Colour"": ""Yellow/Black""}",109,109,,0,,0,,,0,pioneer
red-white-barrier-tape-500mroll,BT-500,RED & WHITE BARRIER TAPE - 500m/ROLL,"Barriers, Roadworks and safety, Traffic Safety","roadworks-barriers, roadworks-and-safety, roadworks-traffic-safety",roadworks-barriers,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/BT-500.jpg,['Colour: Red/White'],"{""Colour"": ""Red/White""}",109,109,,0,/02/BT-500.jpg,0,,,0,pioneer
red-white-barrier-tape-100mroll,BT-100,RED & WHITE BARRIER TAPE - 100m/ROLL,"Barriers, Roadworks and safety, Traffic Safety","roadworks-barriers, roadworks-and-safety, roadworks-traffic-safety",roadworks-barriers,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/BT-100.webp,['Colour: Red/White'],"{""Colour"": ""Red/White""}",39,39,,0,/02/BT-100.webp,0,,,0,pioneer
orange-yellow-woven-barrier-net-10m-x-50m,EP009-YO,ORANGE & YELLOW WOVEN BARRIER NET 1.0m x 50m,"Barriers, Roadworks and safety, Traffic Safety","roadworks-barriers, roadworks-and-safety, roadworks-traffic-safety",roadworks-barriers,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/EP009-YO.webp,['Colour: Orange/Yellow'],"{""Colour"": ""Orange/Yellow""}",310,310,,0,/02/EP009-YO.webp,0,,,0,pioneer
orange-barrier-net-12m-x-50m,EP009,ORANGE BARRIER NET 1.2m x 50m,"Barriers, Roadworks and safety, Traffic Safety","roadworks-barriers, roadworks-and-safety, roadworks-traffic-safety",roadworks-barriers,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/EP009.webp,['Colour: Orange'],"{""Colour"": ""Orange""}",455,455,,0,/02/EP009.webp,0,,,0,pioneer
orange-barrier-net-10m-x-50m,EP008,ORANGE BARRIER NET 1.0m x 50m,"Barriers, Roadworks and safety, Traffic Safety","roadworks-barriers, roadworks-and-safety, roadworks-traffic-safety",roadworks-barriers,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/EP008.webp,['Colour: Orange'],"{""Colour"": ""Orange""}",334,334,,0,/02/EP008.webp,0,,,0,pioneer
wet-floor-caution,WET-FLOOR,WET FLOOR CAUTION,"Cleaning &amp; Equipment, Cleaning equipment, Safety, Safety &amp; Equipment","cleaning-equipment, cleaning-equipment-equipment, safety, safety-equipment",cleaning-equipment,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/klj50819000.jpg,['Colour: Yellow'],"{""Colour"": ""Yellow""}",113,113,,0,/02/klj50819000.jpg,0,,,0,pioneer
t-shirt-rags-5kg-batches,RAGS-POLO,T-SHIRT RAGS - 5kg batches,"Cleaning &amp; Equipment, Cleaning Supplies","cleaning-equipment, cleaning-supplies-cleaning-equipment",cleaning-equipment,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/RAGS-POLO.jpg,['Colour: Multi'],"{""Colour"": ""Multi""}",125,125,,0,/02/RAGS-POLO.jpg,0,,,0,pioneer
whistle,SEC005,WHISTLE,"Security, Security Accessories","security, security-accessories",security,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/SEC005.webp,['Colour:'],"{""Colour"": """"}",20,20,,0,/02/SEC005.webp,0,,,0,pioneer
25ml-pepper-spray-keyring,SEC003,25ML PEPPER SPRAY KEYRING,"Security, Security Accessories","security, security-accessories",security,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/SEC003.jpg,['Colour:'],"{""Colour"": """"}",88,88,,0,/02/SEC003.jpg,0,,,0,pioneer
2-link-silver-palted-hand-cuff,SEC002,2 LINK SILVER PALTED HAND CUFF,"Security, Security Accessories","security, security-accessories",security,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/SEC002.jpg,['Colour: Silver'],"{""Colour"": ""Silver""}",364,364,,0,/02/SEC002.jpg,0,,,0,pioneer
empty-metal-box-for-regulation-3-7,RS011,EMPTY METAL BOX FOR REGULATION 3 & 7,"First Aid, Medical","first-aid, medical",first-aid,Pioneer,pioneer,https://uvhholdings.co.za/wp-content/uploads/2026/02/RS011.png,['Colour:'],"{""Colour"": """"}",441,441,,0,/02/RS011.png,0,,,0,pioneer
